,time,type,y
2622,2022/04/18,L2_YAU_TSIM_MONG_out,331.0
2623,2022/04/19,L2_YAU_TSIM_MONG_out,790.0
2624,2022/04/20,L2_YAU_TSIM_MONG_out,589.0
2625,2022/04/21,L2_YAU_TSIM_MONG_out,607.0
2626,2022/04/22,L2_YAU_TSIM_MONG_out,410.0
2627,2022/04/23,L2_YAU_TSIM_MONG_out,388.0
2628,2022/04/24,L2_YAU_TSIM_MONG_out,451.0
2629,2022/04/25,L2_YAU_TSIM_MONG_out,593.0
2630,2022/04/26,L2_YAU_TSIM_MONG_out,550.0
2631,2022/04/27,L2_YAU_TSIM_MONG_out,526.0
2632,2022/04/28,L2_YAU_TSIM_MONG_out,560.0
2633,2022/04/29,L2_YAU_TSIM_MONG_out,516.0
2634,2022/04/30,L2_YAU_TSIM_MONG_out,356.0
2635,2022/05/01,L2_YAU_TSIM_MONG_out,168.0
2636,2022/05/02,L2_YAU_TSIM_MONG_out,310.0
2637,2022/05/03,L2_YAU_TSIM_MONG_out,499.0
2638,2022/05/04,L2_YAU_TSIM_MONG_out,541.0
2639,2022/05/05,L2_YAU_TSIM_MONG_out,885.0
2640,2022/05/06,L2_YAU_TSIM_MONG_out,562.0
2641,2022/05/07,L2_YAU_TSIM_MONG_out,262.0
2642,2022/05/08,L2_YAU_TSIM_MONG_out,267.0
2643,2022/05/09,L2_YAU_TSIM_MONG_out,149.0
2644,2022/05/10,L2_YAU_TSIM_MONG_out,419.0
2645,2022/05/11,L2_YAU_TSIM_MONG_out,517.0
2646,2022/05/12,L2_YAU_TSIM_MONG_out,634.0
2647,2022/05/13,L2_YAU_TSIM_MONG_out,967.0
2648,2022/05/14,L2_YAU_TSIM_MONG_out,665.0
2649,2022/05/15,L2_YAU_TSIM_MONG_out,728.0
2650,2022/05/16,L2_YAU_TSIM_MONG_out,1257.0
2651,2022/05/17,L2_YAU_TSIM_MONG_out,829.0
2652,2022/03/01,L2_YUEN_LONG_in,144.0
2653,2022/03/02,L2_YUEN_LONG_in,308.0
2654,2022/03/03,L2_YUEN_LONG_in,309.0
2655,2022/03/04,L2_YUEN_LONG_in,305.0
2656,2022/03/05,L2_YUEN_LONG_in,300.0
2657,2022/03/06,L2_YUEN_LONG_in,38.0
2658,2022/03/07,L2_YUEN_LONG_in,278.0
2659,2022/03/08,L2_YUEN_LONG_in,471.0
2660,2022/03/09,L2_YUEN_LONG_in,418.0
2661,2022/03/10,L2_YUEN_LONG_in,370.0
2662,2022/03/11,L2_YUEN_LONG_in,473.0
2663,2022/03/12,L2_YUEN_LONG_in,393.0
2664,2022/03/13,L2_YUEN_LONG_in,24.0
2665,2022/03/14,L2_YUEN_LONG_in,321.0
2666,2022/03/15,L2_YUEN_LONG_in,405.0
2667,2022/03/16,L2_YUEN_LONG_in,395.0
2668,2022/03/17,L2_YUEN_LONG_in,315.0
2669,2022/03/18,L2_YUEN_LONG_in,252.0
2670,2022/03/19,L2_YUEN_LONG_in,306.0
2671,2022/03/20,L2_YUEN_LONG_in,58.0
2672,2022/03/21,L2_YUEN_LONG_in,376.0
2673,2022/03/22,L2_YUEN_LONG_in,356.0
2674,2022/03/23,L2_YUEN_LONG_in,389.0
2675,2022/03/24,L2_YUEN_LONG_in,254.0
2676,2022/03/25,L2_YUEN_LONG_in,248.0
2677,2022/03/26,L2_YUEN_LONG_in,309.0
2678,2022/03/27,L2_YUEN_LONG_in,39.0
2679,2022/03/28,L2_YUEN_LONG_in,337.0
2680,2022/03/29,L2_YUEN_LONG_in,325.0
2681,2022/03/30,L2_YUEN_LONG_in,362.0
2682,2022/03/31,L2_YUEN_LONG_in,369.0
2683,2022/04/01,L2_YUEN_LONG_in,305.0
2684,2022/04/02,L2_YUEN_LONG_in,209.0
2685,2022/04/03,L2_YUEN_LONG_in,21.0
2686,2022/04/04,L2_YUEN_LONG_in,323.0
2687,2022/04/05,L2_YUEN_LONG_in,70.0
2688,2022/04/06,L2_YUEN_LONG_in,329.0
2689,2022/04/07,L2_YUEN_LONG_in,300.0
2690,2022/04/08,L2_YUEN_LONG_in,355.0
2691,2022/04/09,L2_YUEN_LONG_in,276.0
2692,2022/04/10,L2_YUEN_LONG_in,25.0
2693,2022/04/11,L2_YUEN_LONG_in,337.0
2694,2022/04/12,L2_YUEN_LONG_in,355.0
2695,2022/04/13,L2_YUEN_LONG_in,388.0
2696,2022/04/14,L2_YUEN_LONG_in,439.0
2697,2022/04/15,L2_YUEN_LONG_in,22.0
2698,2022/04/16,L2_YUEN_LONG_in,20.0
2699,2022/04/17,L2_YUEN_LONG_in,11.0
2700,2022/04/18,L2_YUEN_LONG_in,131.0
2701,2022/04/19,L2_YUEN_LONG_in,390.0
2702,2022/04/20,L2_YUEN_LONG_in,530.0
2703,2022/04/21,L2_YUEN_LONG_in,618.0
2704,2022/04/22,L2_YUEN_LONG_in,332.0
2705,2022/04/23,L2_YUEN_LONG_in,201.0
2706,2022/04/24,L2_YUEN_LONG_in,57.0
2707,2022/04/25,L2_YUEN_LONG_in,276.0
2708,2022/04/26,L2_YUEN_LONG_in,379.0
2709,2022/04/27,L2_YUEN_LONG_in,428.0
2710,2022/04/28,L2_YUEN_LONG_in,243.0
2711,2022/04/29,L2_YUEN_LONG_in,293.0
2712,2022/04/30,L2_YUEN_LONG_in,196.0
2713,2022/05/01,L2_YUEN_LONG_in,37.0
2714,2022/05/02,L2_YUEN_LONG_in,181.0
2715,2022/05/03,L2_YUEN_LONG_in,166.0
2716,2022/05/04,L2_YUEN_LONG_in,435.0
2717,2022/05/05,L2_YUEN_LONG_in,389.0
2718,2022/05/06,L2_YUEN_LONG_in,281.0
2719,2022/05/07,L2_YUEN_LONG_in,290.0
2720,2022/05/08,L2_YUEN_LONG_in,41.0
2721,2022/05/09,L2_YUEN_LONG_in,118.0
2722,2022/05/10,L2_YUEN_LONG_in,179.0
2723,2022/05/11,L2_YUEN_LONG_in,459.0
2724,2022/05/12,L2_YUEN_LONG_in,485.0
2725,2022/05/13,L2_YUEN_LONG_in,487.0
2726,2022/05/14,L2_YUEN_LONG_in,323.0
2727,2022/05/15,L2_YUEN_LONG_in,53.0
2728,2022/05/16,L2_YUEN_LONG_in,351.0
2729,2022/05/17,L2_YUEN_LONG_in,429.0
2730,2022/03/01,L2_YUEN_LONG_out,1901.0
2731,2022/03/02,L2_YUEN_LONG_out,1238.0
2732,2022/03/03,L2_YUEN_LONG_out,1087.0
2733,2022/03/04,L2_YUEN_LONG_out,743.0
2734,2022/03/05,L2_YUEN_LONG_out,776.0
2735,2022/03/06,L2_YUEN_LONG_out,268.0
2736,2022/03/07,L2_YUEN_LONG_out,1174.0
2737,2022/03/08,L2_YUEN_LONG_out,1312.0
2738,2022/03/09,L2_YUEN_LONG_out,1802.0
2739,2022/03/10,L2_YUEN_LONG_out,1087.0
2740,2022/03/11,L2_YUEN_LONG_out,1118.0
2741,2022/03/12,L2_YUEN_LONG_out,454.0
2742,2022/03/13,L2_YUEN_LONG_out,787.0
2743,2022/03/14,L2_YUEN_LONG_out,1260.0
2744,2022/03/15,L2_YUEN_LONG_out,1421.0
2745,2022/03/16,L2_YUEN_LONG_out,1317.0
2746,2022/03/17,L2_YUEN_LONG_out,1034.0
2747,2022/03/18,L2_YUEN_LONG_out,842.0
2748,2022/03/19,L2_YUEN_LONG_out,1029.0
2749,2022/03/20,L2_YUEN_LONG_out,868.0
2750,2022/03/21,L2_YUEN_LONG_out,1484.0
2751,2022/03/22,L2_YUEN_LONG_out,1766.0
2752,2022/03/23,L2_YUEN_LONG_out,1497.0
2753,2022/03/24,L2_YUEN_LONG_out,1184.0
2754,2022/03/25,L2_YUEN_LONG_out,976.0
2755,2022/03/26,L2_YUEN_LONG_out,1801.0
2756,2022/03/27,L2_YUEN_LONG_out,644.0
2757,2022/03/28,L2_YUEN_LONG_out,1339.0
2758,2022/03/29,L2_YUEN_LONG_out,1687.0
2759,2022/03/30,L2_YUEN_LONG_out,1158.0
2760,2022/03/31,L2_YUEN_LONG_out,1467.0
2761,2022/04/01,L2_YUEN_LONG_out,1053.0
2762,2022/04/02,L2_YUEN_LONG_out,1121.0
2763,2022/04/03,L2_YUEN_LONG_out,876.0
2764,2022/04/04,L2_YUEN_LONG_out,1249.0
2765,2022/04/05,L2_YUEN_LONG_out,540.0
2766,2022/04/06,L2_YUEN_LONG_out,1637.0
2767,2022/04/07,L2_YUEN_LONG_out,1536.0
2768,2022/04/08,L2_YUEN_LONG_out,1323.0
2769,2022/04/09,L2_YUEN_LONG_out,1227.0
2770,2022/04/10,L2_YUEN_LONG_out,575.0
2771,2022/04/11,L2_YUEN_LONG_out,1219.0
2772,2022/04/12,L2_YUEN_LONG_out,1383.0
2773,2022/04/13,L2_YUEN_LONG_out,1610.0
2774,2022/04/14,L2_YUEN_LONG_out,802.0
2775,2022/04/15,L2_YUEN_LONG_out,23.0
2776,2022/04/16,L2_YUEN_LONG_out,12.0
2777,2022/04/17,L2_YUEN_LONG_out,9.0
2778,2022/04/18,L2_YUEN_LONG_out,1739.0
2779,2022/04/19,L2_YUEN_LONG_out,2353.0
2780,2022/04/20,L2_YUEN_LONG_out,3261.0
2781,2022/04/21,L2_YUEN_LONG_out,2043.0
2782,2022/04/22,L2_YUEN_LONG_out,786.0
2783,2022/04/23,L2_YUEN_LONG_out,271.0
2784,2022/04/24,L2_YUEN_LONG_out,918.0
2785,2022/04/25,L2_YUEN_LONG_out,1903.0
2786,2022/04/26,L2_YUEN_LONG_out,2232.0
2787,2022/04/27,L2_YUEN_LONG_out,1881.0
2788,2022/04/28,L2_YUEN_LONG_out,1861.0
2789,2022/04/29,L2_YUEN_LONG_out,1159.0
2790,2022/04/30,L2_YUEN_LONG_out,582.0
2791,2022/05/01,L2_YUEN_LONG_out,120.0
2792,2022/05/02,L2_YUEN_LONG_out,1106.0
2793,2022/05/03,L2_YUEN_LONG_out,2513.0
2794,2022/05/04,L2_YUEN_LONG_out,2129.0
2795,2022/05/05,L2_YUEN_LONG_out,2608.0
2796,2022/05/06,L2_YUEN_LONG_out,1087.0
2797,2022/05/07,L2_YUEN_LONG_out,650.0
2798,2022/05/08,L2_YUEN_LONG_out,199.0
2799,2022/05/09,L2_YUEN_LONG_out,804.0
2800,2022/05/10,L2_YUEN_LONG_out,2522.0
2801,2022/05/11,L2_YUEN_LONG_out,2208.0
2802,2022/05/12,L2_YUEN_LONG_out,2537.0
2803,2022/05/13,L2_YUEN_LONG_out,1670.0
2804,2022/05/14,L2_YUEN_LONG_out,1000.0
2805,2022/05/15,L2_YUEN_LONG_out,785.0
2806,2022/05/16,L2_YUEN_LONG_out,2281.0
2807,2022/05/17,L2_YUEN_LONG_out,1814.0
2808,2022/03/01,L2_YUEN_LON_in,0.0
2809,2022/03/02,L2_YUEN_LON_in,0.0
2810,2022/03/03,L2_YUEN_LON_in,0.0
2811,2022/03/04,L2_YUEN_LON_in,0.0
2812,2022/03/05,L2_YUEN_LON_in,0.0
2813,2022/03/06,L2_YUEN_LON_in,0.0
2814,2022/03/07,L2_YUEN_LON_in,0.0
2815,2022/03/08,L2_YUEN_LON_in,0.0
2816,2022/03/09,L2_YUEN_LON_in,0.0
2817,2022/03/10,L2_YUEN_LON_in,0.0
2818,2022/03/11,L2_YUEN_LON_in,0.0
2819,2022/03/12,L2_YUEN_LON_in,0.0
2820,2022/03/13,L2_YUEN_LON_in,0.0
2821,2022/03/14,L2_YUEN_LON_in,0.0
2822,2022/03/15,L2_YUEN_LON_in,0.0
2823,2022/03/16,L2_YUEN_LON_in,0.0
2824,2022/03/17,L2_YUEN_LON_in,0.0
2825,2022/03/18,L2_YUEN_LON_in,0.0
2826,2022/03/19,L2_YUEN_LON_in,0.0
2827,2022/03/20,L2_YUEN_LON_in,0.0
2828,2022/03/21,L2_YUEN_LON_in,0.0
2829,2022/03/22,L2_YUEN_LON_in,0.0
2830,2022/03/23,L2_YUEN_LON_in,0.0
2831,2022/03/24,L2_YUEN_LON_in,0.0
2832,2022/03/25,L2_YUEN_LON_in,0.0
2833,2022/03/26,L2_YUEN_LON_in,0.0
2834,2022/03/27,L2_YUEN_LON_in,0.0
2835,2022/03/28,L2_YUEN_LON_in,0.0
2836,2022/03/29,L2_YUEN_LON_in,0.0
2837,2022/03/30,L2_YUEN_LON_in,0.0
2838,2022/03/31,L2_YUEN_LON_in,0.0
2839,2022/04/01,L2_YUEN_LON_in,0.0
2840,2022/04/02,L2_YUEN_LON_in,0.0
2841,2022/04/03,L2_YUEN_LON_in,0.0
2842,2022/04/04,L2_YUEN_LON_in,0.0
2843,2022/04/05,L2_YUEN_LON_in,0.0
2844,2022/04/06,L2_YUEN_LON_in,1.0
2845,2022/04/07,L2_YUEN_LON_in,1.0
2846,2022/04/08,L2_YUEN_LON_in,1.0
2847,2022/04/09,L2_YUEN_LON_in,0.0
2848,2022/04/10,L2_YUEN_LON_in,0.0
2849,2022/04/11,L2_YUEN_LON_in,2.0
2850,2022/04/12,L2_YUEN_LON_in,0.0
2851,2022/04/13,L2_YUEN_LON_in,0.0
2852,2022/04/14,L2_YUEN_LON_in,1.0
2853,2022/04/15,L2_YUEN_LON_in,0.0
2854,2022/04/16,L2_YUEN_LON_in,0.0
2855,2022/04/17,L2_YUEN_LON_in,0.0
2856,2022/04/18,L2_YUEN_LON_in,0.0
2857,2022/04/19,L2_YUEN_LON_in,0.0
2858,2022/04/20,L2_YUEN_LON_in,0.0
2859,2022/04/21,L2_YUEN_LON_in,2.0
2860,2022/04/22,L2_YUEN_LON_in,1.0
2861,2022/04/23,L2_YUEN_LON_in,0.0
2862,2022/04/24,L2_YUEN_LON_in,0.0
2863,2022/04/25,L2_YUEN_LON_in,0.0
2864,2022/04/26,L2_YUEN_LON_in,1.0
2865,2022/04/27,L2_YUEN_LON_in,1.0
2866,2022/04/28,L2_YUEN_LON_in,2.0
2867,2022/04/29,L2_YUEN_LON_in,0.0
2868,2022/04/30,L2_YUEN_LON_in,0.0
2869,2022/05/01,L2_YUEN_LON_in,0.0
2870,2022/05/02,L2_YUEN_LON_in,0.0
2871,2022/05/03,L2_YUEN_LON_in,0.0
2872,2022/05/04,L2_YUEN_LON_in,0.0
2873,2022/05/05,L2_YUEN_LON_in,0.0
2874,2022/05/06,L2_YUEN_LON_in,0.0
2875,2022/05/07,L2_YUEN_LON_in,0.0
2876,2022/05/08,L2_YUEN_LON_in,0.0
2877,2022/05/09,L2_YUEN_LON_in,0.0
2878,2022/05/10,L2_YUEN_LON_in,3.0
2879,2022/05/11,L2_YUEN_LON_in,0.0
2880,2022/05/12,L2_YUEN_LON_in,0.0
2881,2022/05/13,L2_YUEN_LON_in,2.0
2882,2022/05/14,L2_YUEN_LON_in,2.0
2883,2022/05/15,L2_YUEN_LON_in,1.0
2884,2022/05/16,L2_YUEN_LON_in,1.0
2885,2022/05/17,L2_YUEN_LON_in,1.0
