,time,type,y
66,2022/05/28,L2_AMPANG_JAYA_SOUTH_in,28.0
67,2022/05/29,L2_AMPANG_JAYA_SOUTH_in,4.0
68,2022/05/30,L2_AMPANG_JAYA_SOUTH_in,76.0
69,2022/05/31,L2_AMPANG_JAYA_SOUTH_in,77.0
70,2022/05/18,L2_AMPANG_JAYA_SOUTH_out,0.0
71,2022/05/19,L2_AMPANG_JAYA_SOUTH_out,2.0
72,2022/05/20,L2_AMPANG_JAYA_SOUTH_out,0.0
73,2022/05/21,L2_AMPANG_JAYA_SOUTH_out,0.0
74,2022/05/22,L2_AMPANG_JAYA_SOUTH_out,0.0
75,2022/05/23,L2_AMPANG_JAYA_SOUTH_out,0.0
76,2022/05/24,L2_AMPANG_JAYA_SOUTH_out,1.0
77,2022/05/25,L2_AMPANG_JAYA_SOUTH_out,1.0
78,2022/05/26,L2_AMPANG_JAYA_SOUTH_out,0.0
79,2022/05/27,L2_AMPANG_JAYA_SOUTH_out,1.0
80,2022/05/28,L2_AMPANG_JAYA_SOUTH_out,1.0
81,2022/05/29,L2_AMPANG_JAYA_SOUTH_out,1.0
82,2022/05/30,L2_AMPANG_JAYA_SOUTH_out,1.0
83,2022/05/31,L2_AMPANG_JAYA_SOUTH_out,0.0
84,2022/05/18,L2_BALAKONG_NORTH_in,8.0
85,2022/05/19,L2_BALAKONG_NORTH_in,5.0
86,2022/05/20,L2_BALAKONG_NORTH_in,11.0
87,2022/05/21,L2_BALAKONG_NORTH_in,9.0
88,2022/05/22,L2_BALAKONG_NORTH_in,1.0
89,2022/05/23,L2_BALAKONG_NORTH_in,10.0
90,2022/05/24,L2_BALAKONG_NORTH_in,4.0
91,2022/05/25,L2_BALAKONG_NORTH_in,27.0
92,2022/05/26,L2_BALAKONG_NORTH_in,4.0
93,2022/05/27,L2_BALAKONG_NORTH_in,13.0
94,2022/05/28,L2_BALAKONG_NORTH_in,16.0
95,2022/05/29,L2_BALAKONG_NORTH_in,1.0
96,2022/05/30,L2_BALAKONG_NORTH_in,6.0
97,2022/05/31,L2_BALAKONG_NORTH_in,9.0
98,2022/05/18,L2_BALAKONG_NORTH_out,21.0
99,2022/05/19,L2_BALAKONG_NORTH_out,27.0
100,2022/05/20,L2_BALAKONG_NORTH_out,48.0
101,2022/05/21,L2_BALAKONG_NORTH_out,14.0
102,2022/05/22,L2_BALAKONG_NORTH_out,2.0
103,2022/05/23,L2_BALAKONG_NORTH_out,171.0
104,2022/05/24,L2_BALAKONG_NORTH_out,130.0
105,2022/05/25,L2_BALAKONG_NORTH_out,164.0
106,2022/05/26,L2_BALAKONG_NORTH_out,85.0
107,2022/05/27,L2_BALAKONG_NORTH_out,78.0
108,2022/05/28,L2_BALAKONG_NORTH_out,26.0
109,2022/05/29,L2_BALAKONG_NORTH_out,24.0
110,2022/05/30,L2_BALAKONG_NORTH_out,59.0
111,2022/05/31,L2_BALAKONG_NORTH_out,29.0
112,2022/05/18,L2_BALAKONG_SOUTH_in,9.0
113,2022/05/19,L2_BALAKONG_SOUTH_in,2.0
114,2022/05/20,L2_BALAKONG_SOUTH_in,1.0
115,2022/05/21,L2_BALAKONG_SOUTH_in,1.0
116,2022/05/22,L2_BALAKONG_SOUTH_in,0.0
117,2022/05/23,L2_BALAKONG_SOUTH_in,1.0
118,2022/05/24,L2_BALAKONG_SOUTH_in,1.0
119,2022/05/25,L2_BALAKONG_SOUTH_in,2.0
120,2022/05/26,L2_BALAKONG_SOUTH_in,3.0
121,2022/05/27,L2_BALAKONG_SOUTH_in,4.0
122,2022/05/28,L2_BALAKONG_SOUTH_in,1.0
123,2022/05/29,L2_BALAKONG_SOUTH_in,0.0
124,2022/05/30,L2_BALAKONG_SOUTH_in,2.0
125,2022/05/31,L2_BALAKONG_SOUTH_in,0.0
126,2022/05/18,L2_BALAKONG_SOUTH_out,0.0
127,2022/05/19,L2_BALAKONG_SOUTH_out,0.0
128,2022/05/20,L2_BALAKONG_SOUTH_out,0.0
129,2022/05/21,L2_BALAKONG_SOUTH_out,0.0
130,2022/05/22,L2_BALAKONG_SOUTH_out,0.0
131,2022/05/23,L2_BALAKONG_SOUTH_out,0.0
132,2022/05/24,L2_BALAKONG_SOUTH_out,0.0
133,2022/05/25,L2_BALAKONG_SOUTH_out,0.0
134,2022/05/26,L2_BALAKONG_SOUTH_out,0.0
135,2022/05/27,L2_BALAKONG_SOUTH_out,0.0
136,2022/05/28,L2_BALAKONG_SOUTH_out,0.0
137,2022/05/29,L2_BALAKONG_SOUTH_out,0.0
138,2022/05/30,L2_BALAKONG_SOUTH_out,0.0
139,2022/05/31,L2_BALAKONG_SOUTH_out,0.0
140,2022/05/18,L2_BANGI_NORTH_in,10.0
141,2022/05/19,L2_BANGI_NORTH_in,37.0
142,2022/05/20,L2_BANGI_NORTH_in,5.0
143,2022/05/21,L2_BANGI_NORTH_in,42.0
144,2022/05/22,L2_BANGI_NORTH_in,0.0
145,2022/05/23,L2_BANGI_NORTH_in,13.0
146,2022/05/24,L2_BANGI_NORTH_in,26.0
147,2022/05/25,L2_BANGI_NORTH_in,15.0
148,2022/05/26,L2_BANGI_NORTH_in,23.0
149,2022/05/27,L2_BANGI_NORTH_in,1.0
150,2022/05/28,L2_BANGI_NORTH_in,8.0
151,2022/05/29,L2_BANGI_NORTH_in,2.0
152,2022/05/30,L2_BANGI_NORTH_in,7.0
153,2022/05/31,L2_BANGI_NORTH_in,17.0
154,2022/05/18,L2_BANGI_NORTH_out,0.0
155,2022/05/19,L2_BANGI_NORTH_out,0.0
156,2022/05/20,L2_BANGI_NORTH_out,0.0
157,2022/05/21,L2_BANGI_NORTH_out,0.0
158,2022/05/22,L2_BANGI_NORTH_out,0.0
159,2022/05/23,L2_BANGI_NORTH_out,0.0
160,2022/05/24,L2_BANGI_NORTH_out,0.0
161,2022/05/25,L2_BANGI_NORTH_out,0.0
162,2022/05/26,L2_BANGI_NORTH_out,0.0
163,2022/05/27,L2_BANGI_NORTH_out,0.0
164,2022/05/28,L2_BANGI_NORTH_out,0.0
165,2022/05/29,L2_BANGI_NORTH_out,0.0
166,2022/05/30,L2_BANGI_NORTH_out,0.0
167,2022/05/31,L2_BANGI_NORTH_out,0.0
168,2022/05/18,L2_BANGI_SOUTH_in,10.0
169,2022/05/19,L2_BANGI_SOUTH_in,40.0
170,2022/05/20,L2_BANGI_SOUTH_in,3.0
171,2022/05/21,L2_BANGI_SOUTH_in,28.0
172,2022/05/22,L2_BANGI_SOUTH_in,0.0
173,2022/05/23,L2_BANGI_SOUTH_in,32.0
174,2022/05/24,L2_BANGI_SOUTH_in,20.0
175,2022/05/25,L2_BANGI_SOUTH_in,3.0
176,2022/05/26,L2_BANGI_SOUTH_in,25.0
177,2022/05/27,L2_BANGI_SOUTH_in,1.0
178,2022/05/28,L2_BANGI_SOUTH_in,13.0
179,2022/05/29,L2_BANGI_SOUTH_in,17.0
180,2022/05/30,L2_BANGI_SOUTH_in,21.0
181,2022/05/31,L2_BANGI_SOUTH_in,10.0
182,2022/05/18,L2_BANGI_SOUTH_out,0.0
183,2022/05/19,L2_BANGI_SOUTH_out,0.0
184,2022/05/20,L2_BANGI_SOUTH_out,0.0
185,2022/05/21,L2_BANGI_SOUTH_out,0.0
186,2022/05/22,L2_BANGI_SOUTH_out,0.0
187,2022/05/23,L2_BANGI_SOUTH_out,0.0
188,2022/05/24,L2_BANGI_SOUTH_out,0.0
189,2022/05/25,L2_BANGI_SOUTH_out,0.0
190,2022/05/26,L2_BANGI_SOUTH_out,0.0
191,2022/05/27,L2_BANGI_SOUTH_out,0.0
192,2022/05/28,L2_BANGI_SOUTH_out,0.0
193,2022/05/29,L2_BANGI_SOUTH_out,0.0
194,2022/05/30,L2_BANGI_SOUTH_out,0.0
195,2022/05/31,L2_BANGI_SOUTH_out,0.0
196,2022/05/18,L2_BANGSAR_in,76.0
197,2022/05/19,L2_BANGSAR_in,42.0
198,2022/05/20,L2_BANGSAR_in,86.0
199,2022/05/21,L2_BANGSAR_in,27.0
200,2022/05/22,L2_BANGSAR_in,47.0
201,2022/05/23,L2_BANGSAR_in,67.0
202,2022/05/24,L2_BANGSAR_in,59.0
203,2022/05/25,L2_BANGSAR_in,71.0
204,2022/05/26,L2_BANGSAR_in,129.0
205,2022/05/27,L2_BANGSAR_in,54.0
206,2022/05/28,L2_BANGSAR_in,28.0
207,2022/05/29,L2_BANGSAR_in,6.0
208,2022/05/30,L2_BANGSAR_in,45.0
209,2022/05/31,L2_BANGSAR_in,57.0
210,2022/05/18,L2_BANGSAR_out,52.0
211,2022/05/19,L2_BANGSAR_out,65.0
212,2022/05/20,L2_BANGSAR_out,73.0
213,2022/05/21,L2_BANGSAR_out,65.0
214,2022/05/22,L2_BANGSAR_out,91.0
215,2022/05/23,L2_BANGSAR_out,99.0
216,2022/05/24,L2_BANGSAR_out,122.0
217,2022/05/25,L2_BANGSAR_out,58.0
218,2022/05/26,L2_BANGSAR_out,54.0
219,2022/05/27,L2_BANGSAR_out,50.0
220,2022/05/28,L2_BANGSAR_out,22.0
221,2022/05/29,L2_BANGSAR_out,25.0
222,2022/05/30,L2_BANGSAR_out,22.0
223,2022/05/31,L2_BANGSAR_out,26.0
224,2022/05/18,L2_BATU_CAVES_EAST_in,18.0
225,2022/05/19,L2_BATU_CAVES_EAST_in,28.0
226,2022/05/20,L2_BATU_CAVES_EAST_in,23.0
227,2022/05/21,L2_BATU_CAVES_EAST_in,12.0
228,2022/05/22,L2_BATU_CAVES_EAST_in,2.0
229,2022/05/23,L2_BATU_CAVES_EAST_in,8.0
230,2022/05/24,L2_BATU_CAVES_EAST_in,7.0
231,2022/05/25,L2_BATU_CAVES_EAST_in,24.0
232,2022/05/26,L2_BATU_CAVES_EAST_in,33.0
233,2022/05/27,L2_BATU_CAVES_EAST_in,10.0
234,2022/05/28,L2_BATU_CAVES_EAST_in,14.0
235,2022/05/29,L2_BATU_CAVES_EAST_in,8.0
236,2022/05/30,L2_BATU_CAVES_EAST_in,9.0
237,2022/05/31,L2_BATU_CAVES_EAST_in,54.0
238,2022/05/18,L2_BATU_CAVES_EAST_out,0.0
239,2022/05/19,L2_BATU_CAVES_EAST_out,0.0
240,2022/05/20,L2_BATU_CAVES_EAST_out,0.0
241,2022/05/21,L2_BATU_CAVES_EAST_out,1.0
242,2022/05/22,L2_BATU_CAVES_EAST_out,0.0
243,2022/05/23,L2_BATU_CAVES_EAST_out,0.0
244,2022/05/24,L2_BATU_CAVES_EAST_out,0.0
245,2022/05/25,L2_BATU_CAVES_EAST_out,2.0
246,2022/05/26,L2_BATU_CAVES_EAST_out,0.0
247,2022/05/27,L2_BATU_CAVES_EAST_out,0.0
248,2022/05/28,L2_BATU_CAVES_EAST_out,0.0
249,2022/05/29,L2_BATU_CAVES_EAST_out,0.0
250,2022/05/30,L2_BATU_CAVES_EAST_out,0.0
251,2022/05/31,L2_BATU_CAVES_EAST_out,0.0
252,2022/05/18,L2_BATU_CAVES_WEST_in,21.0
253,2022/05/19,L2_BATU_CAVES_WEST_in,18.0
254,2022/05/20,L2_BATU_CAVES_WEST_in,11.0
255,2022/05/21,L2_BATU_CAVES_WEST_in,7.0
256,2022/05/22,L2_BATU_CAVES_WEST_in,1.0
257,2022/05/23,L2_BATU_CAVES_WEST_in,11.0
258,2022/05/24,L2_BATU_CAVES_WEST_in,15.0
259,2022/05/25,L2_BATU_CAVES_WEST_in,22.0
260,2022/05/26,L2_BATU_CAVES_WEST_in,11.0
261,2022/05/27,L2_BATU_CAVES_WEST_in,23.0
262,2022/05/28,L2_BATU_CAVES_WEST_in,9.0
263,2022/05/29,L2_BATU_CAVES_WEST_in,0.0
264,2022/05/30,L2_BATU_CAVES_WEST_in,10.0
265,2022/05/31,L2_BATU_CAVES_WEST_in,14.0
266,2022/05/18,L2_BATU_CAVES_WEST_out,0.0
267,2022/05/19,L2_BATU_CAVES_WEST_out,0.0
268,2022/05/20,L2_BATU_CAVES_WEST_out,0.0
269,2022/05/21,L2_BATU_CAVES_WEST_out,0.0
270,2022/05/22,L2_BATU_CAVES_WEST_out,0.0
271,2022/05/23,L2_BATU_CAVES_WEST_out,1.0
272,2022/05/24,L2_BATU_CAVES_WEST_out,0.0
273,2022/05/25,L2_BATU_CAVES_WEST_out,0.0
274,2022/05/26,L2_BATU_CAVES_WEST_out,2.0
275,2022/05/27,L2_BATU_CAVES_WEST_out,0.0
276,2022/05/28,L2_BATU_CAVES_WEST_out,0.0
277,2022/05/29,L2_BATU_CAVES_WEST_out,1.0
278,2022/05/30,L2_BATU_CAVES_WEST_out,1.0
279,2022/05/31,L2_BATU_CAVES_WEST_out,0.0
280,2022/05/18,L2_CHERAS_9_MILES_EAST_in,20.0
281,2022/05/19,L2_CHERAS_9_MILES_EAST_in,20.0
282,2022/05/20,L2_CHERAS_9_MILES_EAST_in,19.0
283,2022/05/21,L2_CHERAS_9_MILES_EAST_in,13.0
284,2022/05/22,L2_CHERAS_9_MILES_EAST_in,8.0
285,2022/05/23,L2_CHERAS_9_MILES_EAST_in,1.0
286,2022/05/24,L2_CHERAS_9_MILES_EAST_in,36.0
287,2022/05/25,L2_CHERAS_9_MILES_EAST_in,33.0
288,2022/05/26,L2_CHERAS_9_MILES_EAST_in,50.0
289,2022/05/27,L2_CHERAS_9_MILES_EAST_in,15.0
290,2022/05/28,L2_CHERAS_9_MILES_EAST_in,5.0
291,2022/05/29,L2_CHERAS_9_MILES_EAST_in,1.0
292,2022/05/30,L2_CHERAS_9_MILES_EAST_in,11.0
293,2022/05/31,L2_CHERAS_9_MILES_EAST_in,20.0
294,2022/05/18,L2_CHERAS_9_MILES_EAST_out,0.0
295,2022/05/19,L2_CHERAS_9_MILES_EAST_out,3.0
296,2022/05/20,L2_CHERAS_9_MILES_EAST_out,1.0
297,2022/05/21,L2_CHERAS_9_MILES_EAST_out,2.0
298,2022/05/22,L2_CHERAS_9_MILES_EAST_out,1.0
299,2022/05/23,L2_CHERAS_9_MILES_EAST_out,0.0
300,2022/05/24,L2_CHERAS_9_MILES_EAST_out,0.0
301,2022/05/25,L2_CHERAS_9_MILES_EAST_out,0.0
302,2022/05/26,L2_CHERAS_9_MILES_EAST_out,2.0
303,2022/05/27,L2_CHERAS_9_MILES_EAST_out,0.0
304,2022/05/28,L2_CHERAS_9_MILES_EAST_out,2.0
305,2022/05/29,L2_CHERAS_9_MILES_EAST_out,1.0
306,2022/05/30,L2_CHERAS_9_MILES_EAST_out,0.0
307,2022/05/31,L2_CHERAS_9_MILES_EAST_out,1.0
308,2022/05/18,L2_CHERAS_9_MILES_WEST_in,19.0
309,2022/05/19,L2_CHERAS_9_MILES_WEST_in,29.0
310,2022/05/20,L2_CHERAS_9_MILES_WEST_in,20.0
311,2022/05/21,L2_CHERAS_9_MILES_WEST_in,15.0
312,2022/05/22,L2_CHERAS_9_MILES_WEST_in,3.0
313,2022/05/23,L2_CHERAS_9_MILES_WEST_in,8.0
314,2022/05/24,L2_CHERAS_9_MILES_WEST_in,16.0
315,2022/05/25,L2_CHERAS_9_MILES_WEST_in,10.0
316,2022/05/26,L2_CHERAS_9_MILES_WEST_in,36.0
317,2022/05/27,L2_CHERAS_9_MILES_WEST_in,10.0
318,2022/05/28,L2_CHERAS_9_MILES_WEST_in,11.0
319,2022/05/29,L2_CHERAS_9_MILES_WEST_in,0.0
320,2022/05/30,L2_CHERAS_9_MILES_WEST_in,12.0
321,2022/05/31,L2_CHERAS_9_MILES_WEST_in,13.0
322,2022/05/18,L2_CHERAS_9_MILES_WEST_out,0.0
323,2022/05/19,L2_CHERAS_9_MILES_WEST_out,0.0
324,2022/05/20,L2_CHERAS_9_MILES_WEST_out,1.0
325,2022/05/21,L2_CHERAS_9_MILES_WEST_out,1.0
326,2022/05/22,L2_CHERAS_9_MILES_WEST_out,1.0
327,2022/05/23,L2_CHERAS_9_MILES_WEST_out,0.0
328,2022/05/24,L2_CHERAS_9_MILES_WEST_out,0.0
329,2022/05/25,L2_CHERAS_9_MILES_WEST_out,0.0
330,2022/05/26,L2_CHERAS_9_MILES_WEST_out,0.0
331,2022/05/27,L2_CHERAS_9_MILES_WEST_out,0.0
332,2022/05/28,L2_CHERAS_9_MILES_WEST_out,0.0
333,2022/05/29,L2_CHERAS_9_MILES_WEST_out,0.0
334,2022/05/30,L2_CHERAS_9_MILES_WEST_out,0.0
335,2022/05/31,L2_CHERAS_9_MILES_WEST_out,0.0
336,2022/05/18,L2_CYBERJAYA_NORTH_in,10.0
337,2022/05/19,L2_CYBERJAYA_NORTH_in,37.0
338,2022/05/20,L2_CYBERJAYA_NORTH_in,7.0
339,2022/05/21,L2_CYBERJAYA_NORTH_in,21.0
340,2022/05/22,L2_CYBERJAYA_NORTH_in,0.0
341,2022/05/23,L2_CYBERJAYA_NORTH_in,7.0
342,2022/05/24,L2_CYBERJAYA_NORTH_in,7.0
343,2022/05/25,L2_CYBERJAYA_NORTH_in,5.0
344,2022/05/26,L2_CYBERJAYA_NORTH_in,24.0
345,2022/05/27,L2_CYBERJAYA_NORTH_in,44.0
346,2022/05/28,L2_CYBERJAYA_NORTH_in,11.0
347,2022/05/29,L2_CYBERJAYA_NORTH_in,0.0
348,2022/05/30,L2_CYBERJAYA_NORTH_in,7.0
349,2022/05/31,L2_CYBERJAYA_NORTH_in,11.0
350,2022/05/18,L2_CYBERJAYA_NORTH_out,0.0
351,2022/05/19,L2_CYBERJAYA_NORTH_out,0.0
352,2022/05/20,L2_CYBERJAYA_NORTH_out,0.0
353,2022/05/21,L2_CYBERJAYA_NORTH_out,0.0
354,2022/05/22,L2_CYBERJAYA_NORTH_out,0.0
355,2022/05/23,L2_CYBERJAYA_NORTH_out,0.0
356,2022/05/24,L2_CYBERJAYA_NORTH_out,0.0
357,2022/05/25,L2_CYBERJAYA_NORTH_out,0.0
358,2022/05/26,L2_CYBERJAYA_NORTH_out,1.0
359,2022/05/27,L2_CYBERJAYA_NORTH_out,0.0
360,2022/05/28,L2_CYBERJAYA_NORTH_out,0.0
361,2022/05/29,L2_CYBERJAYA_NORTH_out,0.0
362,2022/05/30,L2_CYBERJAYA_NORTH_out,0.0
363,2022/05/31,L2_CYBERJAYA_NORTH_out,0.0
364,2022/05/18,L2_CYBERJAYA_SOUTH_in,20.0
365,2022/05/19,L2_CYBERJAYA_SOUTH_in,21.0
366,2022/05/20,L2_CYBERJAYA_SOUTH_in,9.0
367,2022/05/21,L2_CYBERJAYA_SOUTH_in,3.0
368,2022/05/22,L2_CYBERJAYA_SOUTH_in,0.0
369,2022/05/23,L2_CYBERJAYA_SOUTH_in,16.0
370,2022/05/24,L2_CYBERJAYA_SOUTH_in,8.0
371,2022/05/25,L2_CYBERJAYA_SOUTH_in,10.0
372,2022/05/26,L2_CYBERJAYA_SOUTH_in,9.0
373,2022/05/27,L2_CYBERJAYA_SOUTH_in,10.0
374,2022/05/28,L2_CYBERJAYA_SOUTH_in,6.0
375,2022/05/29,L2_CYBERJAYA_SOUTH_in,0.0
376,2022/05/30,L2_CYBERJAYA_SOUTH_in,2.0
377,2022/05/31,L2_CYBERJAYA_SOUTH_in,17.0
378,2022/05/18,L2_CYBERJAYA_SOUTH_out,0.0
379,2022/05/19,L2_CYBERJAYA_SOUTH_out,0.0
380,2022/05/20,L2_CYBERJAYA_SOUTH_out,0.0
381,2022/05/21,L2_CYBERJAYA_SOUTH_out,0.0
382,2022/05/22,L2_CYBERJAYA_SOUTH_out,0.0
383,2022/05/23,L2_CYBERJAYA_SOUTH_out,0.0
384,2022/05/24,L2_CYBERJAYA_SOUTH_out,0.0
385,2022/05/25,L2_CYBERJAYA_SOUTH_out,0.0
386,2022/05/26,L2_CYBERJAYA_SOUTH_out,0.0
387,2022/05/27,L2_CYBERJAYA_SOUTH_out,0.0
388,2022/05/28,L2_CYBERJAYA_SOUTH_out,0.0
389,2022/05/29,L2_CYBERJAYA_SOUTH_out,0.0
390,2022/05/30,L2_CYBERJAYA_SOUTH_out,0.0
391,2022/05/31,L2_CYBERJAYA_SOUTH_out,1.0
392,2022/05/18,L2_JOHOR_BAHRU_CENTRAL_in,14.0
393,2022/05/19,L2_JOHOR_BAHRU_CENTRAL_in,54.0
394,2022/05/20,L2_JOHOR_BAHRU_CENTRAL_in,29.0
395,2022/05/21,L2_JOHOR_BAHRU_CENTRAL_in,22.0
396,2022/05/22,L2_JOHOR_BAHRU_CENTRAL_in,0.0
397,2022/05/23,L2_JOHOR_BAHRU_CENTRAL_in,9.0
398,2022/05/24,L2_JOHOR_BAHRU_CENTRAL_in,30.0
399,2022/05/25,L2_JOHOR_BAHRU_CENTRAL_in,36.0
400,2022/05/26,L2_JOHOR_BAHRU_CENTRAL_in,39.0
401,2022/05/27,L2_JOHOR_BAHRU_CENTRAL_in,30.0
402,2022/05/28,L2_JOHOR_BAHRU_CENTRAL_in,27.0
403,2022/05/29,L2_JOHOR_BAHRU_CENTRAL_in,0.0
404,2022/05/30,L2_JOHOR_BAHRU_CENTRAL_in,25.0
405,2022/05/31,L2_JOHOR_BAHRU_CENTRAL_in,46.0
406,2022/05/18,L2_JOHOR_BAHRU_CENTRAL_out,0.0
407,2022/05/19,L2_JOHOR_BAHRU_CENTRAL_out,0.0
408,2022/05/20,L2_JOHOR_BAHRU_CENTRAL_out,0.0
409,2022/05/21,L2_JOHOR_BAHRU_CENTRAL_out,0.0
410,2022/05/22,L2_JOHOR_BAHRU_CENTRAL_out,0.0
411,2022/05/23,L2_JOHOR_BAHRU_CENTRAL_out,0.0
412,2022/05/24,L2_JOHOR_BAHRU_CENTRAL_out,0.0
413,2022/05/25,L2_JOHOR_BAHRU_CENTRAL_out,0.0
414,2022/05/26,L2_JOHOR_BAHRU_CENTRAL_out,0.0
415,2022/05/27,L2_JOHOR_BAHRU_CENTRAL_out,0.0
416,2022/05/28,L2_JOHOR_BAHRU_CENTRAL_out,0.0
417,2022/05/29,L2_JOHOR_BAHRU_CENTRAL_out,0.0
418,2022/05/30,L2_JOHOR_BAHRU_CENTRAL_out,0.0
419,2022/05/31,L2_JOHOR_BAHRU_CENTRAL_out,0.0
420,2022/05/18,L2_JOHOR_BAHRU_EAST_in,22.0
421,2022/05/19,L2_JOHOR_BAHRU_EAST_in,55.0
422,2022/05/20,L2_JOHOR_BAHRU_EAST_in,37.0
423,2022/05/21,L2_JOHOR_BAHRU_EAST_in,40.0
424,2022/05/22,L2_JOHOR_BAHRU_EAST_in,0.0
425,2022/05/23,L2_JOHOR_BAHRU_EAST_in,24.0
426,2022/05/24,L2_JOHOR_BAHRU_EAST_in,56.0
427,2022/05/25,L2_JOHOR_BAHRU_EAST_in,70.0
428,2022/05/26,L2_JOHOR_BAHRU_EAST_in,53.0
429,2022/05/27,L2_JOHOR_BAHRU_EAST_in,32.0
430,2022/05/28,L2_JOHOR_BAHRU_EAST_in,18.0
431,2022/05/29,L2_JOHOR_BAHRU_EAST_in,0.0
432,2022/05/30,L2_JOHOR_BAHRU_EAST_in,16.0
433,2022/05/31,L2_JOHOR_BAHRU_EAST_in,52.0
434,2022/05/18,L2_JOHOR_BAHRU_EAST_out,2.0
435,2022/05/19,L2_JOHOR_BAHRU_EAST_out,1.0
436,2022/05/20,L2_JOHOR_BAHRU_EAST_out,0.0
437,2022/05/21,L2_JOHOR_BAHRU_EAST_out,0.0
438,2022/05/22,L2_JOHOR_BAHRU_EAST_out,0.0
439,2022/05/23,L2_JOHOR_BAHRU_EAST_out,0.0
440,2022/05/24,L2_JOHOR_BAHRU_EAST_out,0.0
441,2022/05/25,L2_JOHOR_BAHRU_EAST_out,0.0
442,2022/05/26,L2_JOHOR_BAHRU_EAST_out,4.0
443,2022/05/27,L2_JOHOR_BAHRU_EAST_out,1.0
444,2022/05/28,L2_JOHOR_BAHRU_EAST_out,0.0
445,2022/05/29,L2_JOHOR_BAHRU_EAST_out,0.0
446,2022/05/30,L2_JOHOR_BAHRU_EAST_out,1.0
447,2022/05/31,L2_JOHOR_BAHRU_EAST_out,0.0
448,2022/05/18,L2_JOHOR_BAHRU_NORTH_in,10.0
