,time,type,y
225,2022/05/19,L2_CENTRAL_WATER_CATCHMENT_in,0.0
226,2022/05/20,L2_CENTRAL_WATER_CATCHMENT_in,0.0
227,2022/05/21,L2_CENTRAL_WATER_CATCHMENT_in,0.0
228,2022/05/22,L2_CENTRAL_WATER_CATCHMENT_in,0.0
229,2022/05/23,L2_CENTRAL_WATER_CATCHMENT_in,0.0
230,2022/05/24,L2_CENTRAL_WATER_CATCHMENT_in,0.0
231,2022/05/25,L2_CENTRAL_WATER_CATCHMENT_in,0.0
232,2022/05/26,L2_CENTRAL_WATER_CATCHMENT_in,0.0
233,2022/05/27,L2_CENTRAL_WATER_CATCHMENT_in,0.0
234,2022/05/28,L2_CENTRAL_WATER_CATCHMENT_in,0.0
235,2022/05/29,L2_CENTRAL_WATER_CATCHMENT_in,0.0
236,2022/05/30,L2_CENTRAL_WATER_CATCHMENT_in,0.0
237,2022/05/31,L2_CENTRAL_WATER_CATCHMENT_in,0.0
238,2022/05/18,L2_CHANGI_AIRPORT_in,2.0
239,2022/05/19,L2_CHANGI_AIRPORT_in,1.0
240,2022/05/20,L2_CHANGI_AIRPORT_in,0.0
241,2022/05/21,L2_CHANGI_AIRPORT_in,0.0
242,2022/05/22,L2_CHANGI_AIRPORT_in,0.0
243,2022/05/23,L2_CHANGI_AIRPORT_in,0.0
244,2022/05/24,L2_CHANGI_AIRPORT_in,1.0
245,2022/05/25,L2_CHANGI_AIRPORT_in,0.0
246,2022/05/26,L2_CHANGI_AIRPORT_in,0.0
247,2022/05/27,L2_CHANGI_AIRPORT_in,3.0
248,2022/05/28,L2_CHANGI_AIRPORT_in,0.0
249,2022/05/29,L2_CHANGI_AIRPORT_in,0.0
250,2022/05/30,L2_CHANGI_AIRPORT_in,0.0
251,2022/05/31,L2_CHANGI_AIRPORT_in,3.0
252,2022/05/18,L2_CHANGI_AIRPORT_out,13.0
253,2022/05/19,L2_CHANGI_AIRPORT_out,19.0
254,2022/05/20,L2_CHANGI_AIRPORT_out,24.0
255,2022/05/21,L2_CHANGI_AIRPORT_out,38.0
256,2022/05/22,L2_CHANGI_AIRPORT_out,40.0
257,2022/05/23,L2_CHANGI_AIRPORT_out,28.0
258,2022/05/24,L2_CHANGI_AIRPORT_out,15.0
259,2022/05/25,L2_CHANGI_AIRPORT_out,13.0
260,2022/05/26,L2_CHANGI_AIRPORT_out,16.0
261,2022/05/27,L2_CHANGI_AIRPORT_out,34.0
262,2022/05/28,L2_CHANGI_AIRPORT_out,29.0
263,2022/05/29,L2_CHANGI_AIRPORT_out,37.0
264,2022/05/30,L2_CHANGI_AIRPORT_out,21.0
265,2022/05/31,L2_CHANGI_AIRPORT_out,12.0
266,2022/05/18,L2_CHANGI_BAY_in,0.0
267,2022/05/19,L2_CHANGI_BAY_in,0.0
268,2022/05/20,L2_CHANGI_BAY_in,0.0
269,2022/05/21,L2_CHANGI_BAY_in,0.0
270,2022/05/22,L2_CHANGI_BAY_in,0.0
271,2022/05/23,L2_CHANGI_BAY_in,0.0
272,2022/05/24,L2_CHANGI_BAY_in,0.0
273,2022/05/25,L2_CHANGI_BAY_in,0.0
274,2022/05/26,L2_CHANGI_BAY_in,0.0
275,2022/05/27,L2_CHANGI_BAY_in,0.0
276,2022/05/28,L2_CHANGI_BAY_in,0.0
