,time,type,y
150,2022/05/28,L3_ALAM_NUSANTARA_out,0.0
151,2022/05/29,L3_ALAM_NUSANTARA_out,0.0
152,2022/05/30,L3_ALAM_NUSANTARA_out,0.0
153,2022/05/31,L3_ALAM_NUSANTARA_out,1.0
154,2022/05/18,L3_ALAM_PERDANA_in,2.0
155,2022/05/19,L3_ALAM_PERDANA_in,1.0
156,2022/05/20,L3_ALAM_PERDANA_in,0.0
157,2022/05/21,L3_ALAM_PERDANA_in,0.0
158,2022/05/22,L3_ALAM_PERDANA_in,0.0
159,2022/05/23,L3_ALAM_PERDANA_in,2.0
160,2022/05/24,L3_ALAM_PERDANA_in,1.0
161,2022/05/25,L3_ALAM_PERDANA_in,1.0
162,2022/05/26,L3_ALAM_PERDANA_in,2.0
163,2022/05/27,L3_ALAM_PERDANA_in,2.0
164,2022/05/28,L3_ALAM_PERDANA_in,1.0
165,2022/05/29,L3_ALAM_PERDANA_in,0.0
166,2022/05/30,L3_ALAM_PERDANA_in,1.0
167,2022/05/31,L3_ALAM_PERDANA_in,0.0
168,2022/05/18,L3_AMAN_SURIA_in,4.0
169,2022/05/19,L3_AMAN_SURIA_in,8.0
170,2022/05/20,L3_AMAN_SURIA_in,2.0
171,2022/05/21,L3_AMAN_SURIA_in,3.0
172,2022/05/22,L3_AMAN_SURIA_in,2.0
173,2022/05/23,L3_AMAN_SURIA_in,6.0
174,2022/05/24,L3_AMAN_SURIA_in,8.0
175,2022/05/25,L3_AMAN_SURIA_in,7.0
176,2022/05/26,L3_AMAN_SURIA_in,8.0
177,2022/05/27,L3_AMAN_SURIA_in,7.0
178,2022/05/28,L3_AMAN_SURIA_in,5.0
179,2022/05/29,L3_AMAN_SURIA_in,0.0
180,2022/05/30,L3_AMAN_SURIA_in,1.0
181,2022/05/31,L3_AMAN_SURIA_in,2.0
182,2022/05/18,L3_AMAN_SURIA_out,1.0
183,2022/05/19,L3_AMAN_SURIA_out,1.0
184,2022/05/20,L3_AMAN_SURIA_out,1.0
185,2022/05/21,L3_AMAN_SURIA_out,0.0
186,2022/05/22,L3_AMAN_SURIA_out,0.0
187,2022/05/23,L3_AMAN_SURIA_out,0.0
188,2022/05/24,L3_AMAN_SURIA_out,0.0
189,2022/05/25,L3_AMAN_SURIA_out,0.0
190,2022/05/26,L3_AMAN_SURIA_out,0.0
191,2022/05/27,L3_AMAN_SURIA_out,0.0
192,2022/05/28,L3_AMAN_SURIA_out,0.0
193,2022/05/29,L3_AMAN_SURIA_out,0.0
194,2022/05/30,L3_AMAN_SURIA_out,0.0
195,2022/05/31,L3_AMAN_SURIA_out,0.0
196,2022/05/18,L3_AMPANG_in,20.0
197,2022/05/19,L3_AMPANG_in,30.0
198,2022/05/20,L3_AMPANG_in,43.0
199,2022/05/21,L3_AMPANG_in,34.0
200,2022/05/22,L3_AMPANG_in,13.0
201,2022/05/23,L3_AMPANG_in,7.0
202,2022/05/24,L3_AMPANG_in,25.0
203,2022/05/25,L3_AMPANG_in,81.0
204,2022/05/26,L3_AMPANG_in,33.0
205,2022/05/27,L3_AMPANG_in,77.0
206,2022/05/28,L3_AMPANG_in,32.0
207,2022/05/29,L3_AMPANG_in,7.0
208,2022/05/30,L3_AMPANG_in,32.0
209,2022/05/31,L3_AMPANG_in,23.0
210,2022/05/18,L3_AMPANG_out,0.0
211,2022/05/19,L3_AMPANG_out,0.0
212,2022/05/20,L3_AMPANG_out,2.0
213,2022/05/21,L3_AMPANG_out,0.0
214,2022/05/22,L3_AMPANG_out,0.0
215,2022/05/23,L3_AMPANG_out,1.0
216,2022/05/24,L3_AMPANG_out,0.0
217,2022/05/25,L3_AMPANG_out,0.0
218,2022/05/26,L3_AMPANG_out,1.0
219,2022/05/27,L3_AMPANG_out,0.0
220,2022/05/28,L3_AMPANG_out,0.0
221,2022/05/29,L3_AMPANG_out,0.0
222,2022/05/30,L3_AMPANG_out,0.0
223,2022/05/31,L3_AMPANG_out,0.0
224,2022/05/18,L3_ARA_DAMANSARA_NORTH_in,10.0
225,2022/05/19,L3_ARA_DAMANSARA_NORTH_in,6.0
226,2022/05/20,L3_ARA_DAMANSARA_NORTH_in,0.0
227,2022/05/21,L3_ARA_DAMANSARA_NORTH_in,1.0
228,2022/05/22,L3_ARA_DAMANSARA_NORTH_in,2.0
229,2022/05/23,L3_ARA_DAMANSARA_NORTH_in,21.0
230,2022/05/24,L3_ARA_DAMANSARA_NORTH_in,29.0
231,2022/05/25,L3_ARA_DAMANSARA_NORTH_in,27.0
232,2022/05/26,L3_ARA_DAMANSARA_NORTH_in,6.0
233,2022/05/27,L3_ARA_DAMANSARA_NORTH_in,15.0
234,2022/05/28,L3_ARA_DAMANSARA_NORTH_in,1.0
235,2022/05/29,L3_ARA_DAMANSARA_NORTH_in,2.0
236,2022/05/30,L3_ARA_DAMANSARA_NORTH_in,9.0
237,2022/05/31,L3_ARA_DAMANSARA_NORTH_in,5.0
238,2022/05/18,L3_ARA_DAMANSARA_NORTH_out,11.0
239,2022/05/19,L3_ARA_DAMANSARA_NORTH_out,8.0
240,2022/05/20,L3_ARA_DAMANSARA_NORTH_out,3.0
241,2022/05/21,L3_ARA_DAMANSARA_NORTH_out,4.0
242,2022/05/22,L3_ARA_DAMANSARA_NORTH_out,2.0
243,2022/05/23,L3_ARA_DAMANSARA_NORTH_out,5.0
244,2022/05/24,L3_ARA_DAMANSARA_NORTH_out,9.0
245,2022/05/25,L3_ARA_DAMANSARA_NORTH_out,13.0
246,2022/05/26,L3_ARA_DAMANSARA_NORTH_out,8.0
247,2022/05/27,L3_ARA_DAMANSARA_NORTH_out,4.0
248,2022/05/28,L3_ARA_DAMANSARA_NORTH_out,1.0
249,2022/05/29,L3_ARA_DAMANSARA_NORTH_out,0.0
250,2022/05/30,L3_ARA_DAMANSARA_NORTH_out,10.0
251,2022/05/31,L3_ARA_DAMANSARA_NORTH_out,3.0
252,2022/05/18,L3_ARA_DAMANSARA_SOUTH_in,17.0
253,2022/05/19,L3_ARA_DAMANSARA_SOUTH_in,27.0
254,2022/05/20,L3_ARA_DAMANSARA_SOUTH_in,6.0
255,2022/05/21,L3_ARA_DAMANSARA_SOUTH_in,6.0
256,2022/05/22,L3_ARA_DAMANSARA_SOUTH_in,6.0
257,2022/05/23,L3_ARA_DAMANSARA_SOUTH_in,27.0
258,2022/05/24,L3_ARA_DAMANSARA_SOUTH_in,25.0
259,2022/05/25,L3_ARA_DAMANSARA_SOUTH_in,24.0
260,2022/05/26,L3_ARA_DAMANSARA_SOUTH_in,13.0
261,2022/05/27,L3_ARA_DAMANSARA_SOUTH_in,33.0
262,2022/05/28,L3_ARA_DAMANSARA_SOUTH_in,18.0
263,2022/05/29,L3_ARA_DAMANSARA_SOUTH_in,1.0
264,2022/05/30,L3_ARA_DAMANSARA_SOUTH_in,25.0
265,2022/05/31,L3_ARA_DAMANSARA_SOUTH_in,14.0
266,2022/05/18,L3_ARA_DAMANSARA_SOUTH_out,4.0
267,2022/05/19,L3_ARA_DAMANSARA_SOUTH_out,7.0
268,2022/05/20,L3_ARA_DAMANSARA_SOUTH_out,4.0
269,2022/05/21,L3_ARA_DAMANSARA_SOUTH_out,5.0
270,2022/05/22,L3_ARA_DAMANSARA_SOUTH_out,5.0
271,2022/05/23,L3_ARA_DAMANSARA_SOUTH_out,4.0
272,2022/05/24,L3_ARA_DAMANSARA_SOUTH_out,11.0
273,2022/05/25,L3_ARA_DAMANSARA_SOUTH_out,5.0
274,2022/05/26,L3_ARA_DAMANSARA_SOUTH_out,8.0
275,2022/05/27,L3_ARA_DAMANSARA_SOUTH_out,9.0
276,2022/05/28,L3_ARA_DAMANSARA_SOUTH_out,10.0
277,2022/05/29,L3_ARA_DAMANSARA_SOUTH_out,3.0
278,2022/05/30,L3_ARA_DAMANSARA_SOUTH_out,11.0
279,2022/05/31,L3_ARA_DAMANSARA_SOUTH_out,2.0
280,2022/05/18,L3_BALIK_PULAU_in,2.0
281,2022/05/19,L3_BALIK_PULAU_in,2.0
282,2022/05/20,L3_BALIK_PULAU_in,5.0
283,2022/05/21,L3_BALIK_PULAU_in,3.0
284,2022/05/22,L3_BALIK_PULAU_in,0.0
285,2022/05/23,L3_BALIK_PULAU_in,7.0
286,2022/05/24,L3_BALIK_PULAU_in,5.0
287,2022/05/25,L3_BALIK_PULAU_in,1.0
288,2022/05/26,L3_BALIK_PULAU_in,1.0
289,2022/05/27,L3_BALIK_PULAU_in,2.0
290,2022/05/28,L3_BALIK_PULAU_in,3.0
291,2022/05/29,L3_BALIK_PULAU_in,0.0
292,2022/05/30,L3_BALIK_PULAU_in,9.0
293,2022/05/31,L3_BALIK_PULAU_in,1.0
294,2022/05/18,L3_BALIK_PULAU_out,0.0
295,2022/05/19,L3_BALIK_PULAU_out,0.0
296,2022/05/20,L3_BALIK_PULAU_out,0.0
297,2022/05/21,L3_BALIK_PULAU_out,0.0
298,2022/05/22,L3_BALIK_PULAU_out,1.0
299,2022/05/23,L3_BALIK_PULAU_out,0.0
300,2022/05/24,L3_BALIK_PULAU_out,0.0
301,2022/05/25,L3_BALIK_PULAU_out,0.0
302,2022/05/26,L3_BALIK_PULAU_out,0.0
303,2022/05/27,L3_BALIK_PULAU_out,1.0
304,2022/05/28,L3_BALIK_PULAU_out,0.0
305,2022/05/29,L3_BALIK_PULAU_out,0.0
306,2022/05/30,L3_BALIK_PULAU_out,0.0
307,2022/05/31,L3_BALIK_PULAU_out,0.0
308,2022/05/18,L3_BANDAR_BARU_AMPANG_in,15.0
309,2022/05/19,L3_BANDAR_BARU_AMPANG_in,8.0
310,2022/05/20,L3_BANDAR_BARU_AMPANG_in,16.0
311,2022/05/21,L3_BANDAR_BARU_AMPANG_in,3.0
312,2022/05/22,L3_BANDAR_BARU_AMPANG_in,6.0
313,2022/05/23,L3_BANDAR_BARU_AMPANG_in,4.0
314,2022/05/24,L3_BANDAR_BARU_AMPANG_in,3.0
315,2022/05/25,L3_BANDAR_BARU_AMPANG_in,9.0
316,2022/05/26,L3_BANDAR_BARU_AMPANG_in,6.0
317,2022/05/27,L3_BANDAR_BARU_AMPANG_in,16.0
318,2022/05/28,L3_BANDAR_BARU_AMPANG_in,3.0
319,2022/05/29,L3_BANDAR_BARU_AMPANG_in,1.0
320,2022/05/30,L3_BANDAR_BARU_AMPANG_in,4.0
321,2022/05/31,L3_BANDAR_BARU_AMPANG_in,5.0
322,2022/05/18,L3_BANDAR_BARU_AMPANG_out,0.0
323,2022/05/19,L3_BANDAR_BARU_AMPANG_out,0.0
324,2022/05/20,L3_BANDAR_BARU_AMPANG_out,0.0
325,2022/05/21,L3_BANDAR_BARU_AMPANG_out,0.0
326,2022/05/22,L3_BANDAR_BARU_AMPANG_out,0.0
327,2022/05/23,L3_BANDAR_BARU_AMPANG_out,0.0
328,2022/05/24,L3_BANDAR_BARU_AMPANG_out,0.0
329,2022/05/25,L3_BANDAR_BARU_AMPANG_out,0.0
330,2022/05/26,L3_BANDAR_BARU_AMPANG_out,0.0
331,2022/05/27,L3_BANDAR_BARU_AMPANG_out,0.0
332,2022/05/28,L3_BANDAR_BARU_AMPANG_out,0.0
333,2022/05/29,L3_BANDAR_BARU_AMPANG_out,0.0
334,2022/05/30,L3_BANDAR_BARU_AMPANG_out,0.0
335,2022/05/31,L3_BANDAR_BARU_AMPANG_out,0.0
336,2022/05/18,L3_BANDAR_BARU_BANGI_in,9.0
337,2022/05/19,L3_BANDAR_BARU_BANGI_in,36.0
338,2022/05/20,L3_BANDAR_BARU_BANGI_in,4.0
339,2022/05/21,L3_BANDAR_BARU_BANGI_in,40.0
340,2022/05/22,L3_BANDAR_BARU_BANGI_in,0.0
341,2022/05/23,L3_BANDAR_BARU_BANGI_in,11.0
342,2022/05/24,L3_BANDAR_BARU_BANGI_in,24.0
343,2022/05/25,L3_BANDAR_BARU_BANGI_in,15.0
344,2022/05/26,L3_BANDAR_BARU_BANGI_in,23.0
345,2022/05/27,L3_BANDAR_BARU_BANGI_in,1.0
346,2022/05/28,L3_BANDAR_BARU_BANGI_in,8.0
347,2022/05/29,L3_BANDAR_BARU_BANGI_in,2.0
348,2022/05/30,L3_BANDAR_BARU_BANGI_in,6.0
349,2022/05/31,L3_BANDAR_BARU_BANGI_in,15.0
350,2022/05/18,L3_BANDAR_BARU_BANGI_out,0.0
